year,community_area,primary_type,not_arrests,arrests,incidents,community_name,acs_year,total_population,arrest_rate,incidents_per_100k
2021,9,Stalking,2,0,2,Edison Park,2023,11398,0.0,17.55
2021,9,Theft,46,0,46,Edison Park,2023,11398,0.0,403.58
2021,10,Arson,3,1,4,Norwood Park,2023,40074,25.0,9.98
2021,10,Assault,79,8,87,Norwood Park,2023,40074,9.2,217.1
2021,10,Battery,138,37,175,Norwood Park,2023,40074,21.14,436.69
2021,10,Burglary,49,2,51,Norwood Park,2023,40074,3.92,127.26
2021,10,Criminal Damage,145,4,149,Norwood Park,2023,40074,2.68,371.81
2021,10,Criminal Sexual Assault,6,0,6,Norwood Park,2023,40074,0.0,14.97
2021,10,Criminal Trespass,18,4,22,Norwood Park,2023,40074,18.18,54.9
2021,10,Deceptive Practice,284,2,286,Norwood Park,2023,40074,0.7,713.68
2021,10,Intimidation,2,0,2,Norwood Park,2023,40074,0.0,4.99
2021,10,Kidnapping,1,0,1,Norwood Park,2023,40074,0.0,2.5
2021,10,Liquor Law Violation,0,2,2,Norwood Park,2023,40074,100.0,4.99
2021,10,Motor Vehicle Theft,23,1,24,Norwood Park,2023,40074,4.17,59.89
2021,10,Narcotics,1,5,6,Norwood Park,2023,40074,83.33,14.97
2021,10,Offense Involving Children,10,0,10,Norwood Park,2023,40074,0.0,24.95
2021,10,Other Offense,103,5,108,Norwood Park,2023,40074,4.63,269.5
2021,10,Prostitution,1,0,1,Norwood Park,2023,40074,0.0,2.5
2021,10,Public Peace Violation,1,0,1,Norwood Park,2023,40074,0.0,2.5
2021,10,Robbery,14,2,16,Norwood Park,2023,40074,12.5,39.93
2021,10,Sex Offense,10,0,10,Norwood Park,2023,40074,0.0,24.95
2021,10,Stalking,5,0,5,Norwood Park,2023,40074,0.0,12.48
2021,10,Theft,218,12,230,Norwood Park,2023,40074,5.22,573.94
2021,10,Weapons Violation,5,2,7,Norwood Park,2023,40074,28.57,17.47
2021,11,Arson,6,1,7,Jefferson Park,2023,26991,14.29,25.93
2021,11,Assault,55,13,68,Jefferson Park,2023,26991,19.12,251.94
2021,11,Battery,96,29,125,Jefferson Park,2023,26991,23.2,463.12
2021,11,Burglary,34,0,34,Jefferson Park,2023,26991,0.0,125.97
2021,11,Criminal Damage,93,5,98,Jefferson Park,2023,26991,5.1,363.08
2021,11,Criminal Sexual Assault,8,0,8,Jefferson Park,2023,26991,0.0,29.64
2021,11,Criminal Trespass,9,6,15,Jefferson Park,2023,26991,40.0,55.57
2021,11,Deceptive Practice,144,2,146,Jefferson Park,2023,26991,1.37,540.92
2021,11,Intimidation,4,0,4,Jefferson Park,2023,26991,0.0,14.82
2021,11,Liquor Law Violation,0,1,1,Jefferson Park,2023,26991,100.0,3.7
2021,11,Motor Vehicle Theft,29,0,29,Jefferson Park,2023,26991,0.0,107.44
2021,11,Narcotics,0,9,9,Jefferson Park,2023,26991,100.0,33.34
2021,11,Obscenity,0,2,2,Jefferson Park,2023,26991,100.0,7.41
2021,11,Offense Involving Children,4,2,6,Jefferson Park,2023,26991,33.33,22.23
2021,11,Other Offense,67,9,76,Jefferson Park,2023,26991,11.84,281.58
2021,11,Public Peace Violation,2,1,3,Jefferson Park,2023,26991,33.33,11.11
2021,11,Robbery,19,0,19,Jefferson Park,2023,26991,0.0,70.39
2021,11,Sex Offense,4,1,5,Jefferson Park,2023,26991,20.0,18.52
2021,11,Stalking,3,0,3,Jefferson Park,2023,26991,0.0,11.11
2021,11,Theft,186,0,186,Jefferson Park,2023,26991,0.0,689.12
2021,11,Weapons Violation,0,2,2,Jefferson Park,2023,26991,100.0,7.41
2021,12,Assault,27,3,30,Forest Glen,2023,19763,10.0,151.8
2021,12,Battery,54,5,59,Forest Glen,2023,19763,8.47,298.54
2021,12,Burglary,37,1,38,Forest Glen,2023,19763,2.63,192.28
2021,12,Criminal Damage,43,1,44,Forest Glen,2023,19763,2.27,222.64
2021,12,Criminal Sexual Assault,4,0,4,Forest Glen,2023,19763,0.0,20.24
2021,12,Criminal Trespass,7,0,7,Forest Glen,2023,19763,0.0,35.42
2021,12,Deceptive Practice,116,0,116,Forest Glen,2023,19763,0.0,586.96
2021,12,Interference With Public Officer,1,0,1,Forest Glen,2023,19763,0.0,5.06
2021,12,Kidnapping,1,0,1,Forest Glen,2023,19763,0.0,5.06
2021,12,Motor Vehicle Theft,14,0,14,Forest Glen,2023,19763,0.0,70.84
2021,12,Narcotics,0,4,4,Forest Glen,2023,19763,100.0,20.24
2021,12,Obscenity,0,1,1,Forest Glen,2023,19763,100.0,5.06
2021,12,Offense Involving Children,2,1,3,Forest Glen,2023,19763,33.33,15.18
2021,12,Other Offense,36,3,39,Forest Glen,2023,19763,7.69,197.34
2021,12,Public Peace Violation,0,1,1,Forest Glen,2023,19763,100.0,5.06
2021,12,Robbery,4,0,4,Forest Glen,2023,19763,0.0,20.24
2021,12,Sex Offense,6,0,6,Forest Glen,2023,19763,0.0,30.36
2021,12,Stalking,2,0,2,Forest Glen,2023,19763,0.0,10.12
2021,12,Theft,94,2,96,Forest Glen,2023,19763,2.08,485.76
2021,12,Weapons Violation,10,1,11,Forest Glen,2023,19763,9.09,55.66
2021,13,Assault,58,3,61,North Park,2023,19259,4.92,316.74
2021,13,Battery,93,10,103,North Park,2023,19259,9.71,534.81
2021,13,Burglary,30,0,30,North Park,2023,19259,0.0,155.77
2021,13,Criminal Damage,75,2,77,North Park,2023,19259,2.6,399.81
2021,13,Criminal Sexual Assault,1,0,1,North Park,2023,19259,0.0,5.19
2021,13,Criminal Trespass,10,3,13,North Park,2023,19259,23.08,67.5
2021,13,Deceptive Practice,111,3,114,North Park,2023,19259,2.63,591.93
2021,13,Homicide,0,2,2,North Park,2023,19259,100.0,10.38
2021,13,Intimidation,1,0,1,North Park,2023,19259,0.0,5.19
2021,13,Motor Vehicle Theft,36,2,38,North Park,2023,19259,5.26,197.31
2021,13,Narcotics,0,5,5,North Park,2023,19259,100.0,25.96
2021,13,Obscenity,1,0,1,North Park,2023,19259,0.0,5.19
2021,13,Offense Involving Children,5,1,6,North Park,2023,19259,16.67,31.15
2021,13,Other Offense,43,0,43,North Park,2023,19259,0.0,223.27
2021,13,Public Peace Violation,3,1,4,North Park,2023,19259,25.0,20.77
2021,13,Robbery,11,0,11,North Park,2023,19259,0.0,57.12
2021,13,Sex Offense,3,0,3,North Park,2023,19259,0.0,15.58
2021,13,Stalking,2,0,2,North Park,2023,19259,0.0,10.38
2021,13,Theft,161,15,176,North Park,2023,19259,8.52,913.86
2021,13,Weapons Violation,8,6,14,North Park,2023,19259,42.86,72.69
2021,14,Arson,3,0,3,Albany Park,2023,47830,0.0,6.27
2021,14,Assault,149,12,161,Albany Park,2023,47830,7.45,336.61
2021,14,Battery,310,43,353,Albany Park,2023,47830,12.18,738.03
2021,14,Burglary,72,5,77,Albany Park,2023,47830,6.49,160.99
2021,14,Concealed Carry License Violation,0,1,1,Albany Park,2023,47830,100.0,2.09
2021,14,Criminal Damage,258,3,261,Albany Park,2023,47830,1.15,545.68
2021,14,Criminal Sexual Assault,24,0,24,Albany Park,2023,47830,0.0,50.18
2021,14,Criminal Trespass,25,6,31,Albany Park,2023,47830,19.35,64.81
2021,14,Deceptive Practice,161,1,162,Albany Park,2023,47830,0.62,338.7
2021,14,Homicide,1,1,2,Albany Park,2023,47830,50.0,4.18
2021,14,Interference With Public Officer,1,3,4,Albany Park,2023,47830,75.0,8.36
2021,14,Intimidation,2,0,2,Albany Park,2023,47830,0.0,4.18
2021,14,Kidnapping,1,0,1,Albany Park,2023,47830,0.0,2.09
2021,14,Liquor Law Violation,0,1,1,Albany Park,2023,47830,100.0,2.09
2021,14,Motor Vehicle Theft,75,2,77,Albany Park,2023,47830,2.6,160.99
2021,14,Narcotics,2,21,23,Albany Park,2023,47830,91.3,48.09
2021,14,Obscenity,0,1,1,Albany Park,2023,47830,100.0,2.09
2021,14,Offense Involving Children,17,2,19,Albany Park,2023,47830,10.53,39.72
2021,14,Other Offense,118,11,129,Albany Park,2023,47830,8.53,269.71
2021,14,Public Peace Violation,2,1,3,Albany Park,2023,47830,33.33,6.27
2021,14,Robbery,57,2,59,Albany Park,2023,47830,3.39,123.35
2021,14,Sex Offense,6,0,6,Albany Park,2023,47830,0.0,12.54
2021,14,Stalking,5,0,5,Albany Park,2023,47830,0.0,10.45
2021,14,Theft,411,11,422,Albany Park,2023,47830,2.61,882.29
2021,14,Weapons Violation,30,13,43,Albany Park,2023,47830,30.23,89.9
2021,15,Arson,10,0,10,Portage Park,2023,64201,0.0,15.58
2021,15,Assault,212,39,251,Portage Park,2023,64201,15.54,390.96
2021,15,Battery,393,96,489,Portage Park,2023,64201,19.63,761.67
2021,15,Burglary,85,3,88,Portage Park,2023,64201,3.41,137.07
2021,15,Criminal Damage,293,16,309,Portage Park,2023,64201,5.18,481.3
2021,15,Criminal Sexual Assault,12,2,14,Portage Park,2023,64201,14.29,21.81
2021,15,Criminal Trespass,34,9,43,Portage Park,2023,64201,20.93,66.98
2021,15,Deceptive Practice,292,1,293,Portage Park,2023,64201,0.34,456.38
2021,15,Homicide,1,2,3,Portage Park,2023,64201,66.67,4.67
2021,15,Interference With Public Officer,0,2,2,Portage Park,2023,64201,100.0,3.12
2021,15,Intimidation,4,0,4,Portage Park,2023,64201,0.0,6.23
2021,15,Kidnapping,1,0,1,Portage Park,2023,64201,0.0,1.56
2021,15,Liquor Law Violation,0,4,4,Portage Park,2023,64201,100.0,6.23
2021,15,Motor Vehicle Theft,105,7,112,Portage Park,2023,64201,6.25,174.45
2021,15,Narcotics,2,24,26,Portage Park,2023,64201,92.31,40.5
2021,15,Obscenity,0,1,1,Portage Park,2023,64201,100.0,1.56
2021,15,Offense Involving Children,32,3,35,Portage Park,2023,64201,8.57,54.52
2021,15,Other Narcotic Violation,1,0,1,Portage Park,2023,64201,0.0,1.56
2021,15,Other Offense,178,14,192,Portage Park,2023,64201,7.29,299.06
2021,15,Public Peace Violation,4,3,7,Portage Park,2023,64201,42.86,10.9
2021,15,Robbery,47,7,54,Portage Park,2023,64201,12.96,84.11
2021,15,Sex Offense,19,4,23,Portage Park,2023,64201,17.39,35.82
2021,15,Stalking,2,0,2,Portage Park,2023,64201,0.0,3.12
2021,15,Theft,508,32,540,Portage Park,2023,64201,5.93,841.11
2021,15,Weapons Violation,25,19,44,Portage Park,2023,64201,43.18,68.53
2021,16,Arson,7,1,8,Irving Park,2023,53535,12.5,14.94
2021,16,Assault,181,9,190,Irving Park,2023,53535,4.74,354.91
2021,16,Battery,304,60,364,Irving Park,2023,53535,16.48,679.93
2021,16,Burglary,94,3,97,Irving Park,2023,53535,3.09,181.19
2021,16,Concealed Carry License Violation,0,1,1,Irving Park,2023,53535,100.0,1.87
2021,16,Criminal Damage,290,10,300,Irving Park,2023,53535,3.33,560.38
2021,16,Criminal Sexual Assault,16,0,16,Irving Park,2023,53535,0.0,29.89
2021,16,Criminal Trespass,34,5,39,Irving Park,2023,53535,12.82,72.85
2021,16,Deceptive Practice,209,4,213,Irving Park,2023,53535,1.88,397.87
2021,16,Homicide,1,1,2,Irving Park,2023,53535,50.0,3.74
2021,16,Interference With Public Officer,0,1,1,Irving Park,2023,53535,100.0,1.87
2021,16,Intimidation,4,0,4,Irving Park,2023,53535,0.0,7.47
2021,16,Motor Vehicle Theft,99,1,100,Irving Park,2023,53535,1.0,186.79
2021,16,Narcotics,3,21,24,Irving Park,2023,53535,87.5,44.83
2021,16,Obscenity,2,1,3,Irving Park,2023,53535,33.33,5.6
2021,16,Offense Involving Children,18,3,21,Irving Park,2023,53535,14.29,39.23
2021,16,Other Offense,154,4,158,Irving Park,2023,53535,2.53,295.13
2021,16,Public Peace Violation,2,1,3,Irving Park,2023,53535,33.33,5.6
2021,16,Robbery,60,6,66,Irving Park,2023,53535,9.09,123.28
2021,16,Sex Offense,13,2,15,Irving Park,2023,53535,13.33,28.02
2021,16,Stalking,4,4,8,Irving Park,2023,53535,50.0,14.94
2021,16,Theft,546,11,557,Irving Park,2023,53535,1.97,1040.44
2021,16,Weapons Violation,39,11,50,Irving Park,2023,53535,22.0,93.4
2021,17,Arson,4,0,4,Dunning,2023,42548,0.0,9.4
2021,17,Assault,95,16,111,Dunning,2023,42548,14.41,260.88
2021,17,Battery,232,52,284,Dunning,2023,42548,18.31,667.48
2021,17,Burglary,60,4,64,Dunning,2023,42548,6.25,150.42
2021,17,Criminal Damage,162,8,170,Dunning,2023,42548,4.71,399.55
2021,17,Criminal Sexual Assault,11,1,12,Dunning,2023,42548,8.33,28.2
2021,17,Criminal Trespass,23,7,30,Dunning,2023,42548,23.33,70.51
2021,17,Deceptive Practice,227,3,230,Dunning,2023,42548,1.3,540.57
2021,17,Homicide,0,3,3,Dunning,2023,42548,100.0,7.05
2021,17,Intimidation,8,0,8,Dunning,2023,42548,0.0,18.8
2021,17,Liquor Law Violation,0,1,1,Dunning,2023,42548,100.0,2.35
2021,17,Motor Vehicle Theft,55,4,59,Dunning,2023,42548,6.78,138.67
2021,17,Narcotics,1,8,9,Dunning,2023,42548,88.89,21.15
2021,17,Obscenity,0,1,1,Dunning,2023,42548,100.0,2.35
2021,17,Offense Involving Children,18,2,20,Dunning,2023,42548,10.0,47.01
2021,17,Other Offense,146,14,160,Dunning,2023,42548,8.75,376.05
2021,17,Public Peace Violation,1,0,1,Dunning,2023,42548,0.0,2.35
2021,17,Robbery,21,1,22,Dunning,2023,42548,4.55,51.71
2021,17,Sex Offense,8,4,12,Dunning,2023,42548,33.33,28.2
2021,17,Stalking,2,0,2,Dunning,2023,42548,0.0,4.7
2021,17,Theft,312,6,318,Dunning,2023,42548,1.89,747.39
2021,17,Weapons Violation,6,12,18,Dunning,2023,42548,66.67,42.31
2021,18,Arson,3,2,5,Montclare,2023,13755,40.0,36.35
2021,18,Assault,37,6,43,Montclare,2023,13755,13.95,312.61
2021,18,Battery,83,18,101,Montclare,2023,13755,17.82,734.28
2021,18,Burglary,9,1,10,Montclare,2023,13755,10.0,72.7
2021,18,Criminal Damage,50,0,50,Montclare,2023,13755,0.0,363.5
2021,18,Criminal Trespass,6,1,7,Montclare,2023,13755,14.29,50.89
2021,18,Deceptive Practice,59,0,59,Montclare,2023,13755,0.0,428.93
2021,18,Motor Vehicle Theft,21,3,24,Montclare,2023,13755,12.5,174.48
2021,18,Narcotics,0,10,10,Montclare,2023,13755,100.0,72.7
2021,18,Offense Involving Children,6,4,10,Montclare,2023,13755,40.0,72.7
2021,18,Other Offense,46,3,49,Montclare,2023,13755,6.12,356.23
2021,18,Public Peace Violation,1,0,1,Montclare,2023,13755,0.0,7.27
2021,18,Robbery,5,1,6,Montclare,2023,13755,16.67,43.62
2021,18,Sex Offense,1,1,2,Montclare,2023,13755,50.0,14.54
2021,18,Theft,113,5,118,Montclare,2023,13755,4.24,857.87
2021,18,Weapons Violation,13,11,24,Montclare,2023,13755,45.83,174.48
2021,19,Arson,6,0,6,Belmont Cragin,2023,73988,0.0,8.11
2021,19,Assault,307,26,333,Belmont Cragin,2023,73988,7.81,450.07
2021,19,Battery,625,113,738,Belmont Cragin,2023,73988,15.31,997.46
2021,19,Burglary,85,6,91,Belmont Cragin,2023,73988,6.59,122.99
2021,19,Concealed Carry License Violation,0,2,2,Belmont Cragin,2023,73988,100.0,2.7
2021,19,Criminal Damage,444,19,463,Belmont Cragin,2023,73988,4.1,625.78
